WikipediaID,WikidataID,PrequelID,SequelID
26200483,Q5506279,NaN,NaN
5856565,Q12125011,NaN,NaN
4031328,Q5256227,NaN,NaN
5985405,Q636958,NaN,NaN
17265823,Q4840398,NaN,NaN
11347793,Q477965,NaN,NaN
10938786,Q2822991,NaN,NaN
980439,Q129548,NaN,NaN
12455307,Q7691562,NaN,NaN
5565346,Q2656457,NaN,NaN
26409033,Q7127842,NaN,NaN
5627729,Q1090735,NaN,NaN
20798704,Q5317055,NaN,NaN
13161912,Q2712836,NaN,NaN
15911406,Q7435366,NaN,NaN
12780906,Q1115555,NaN,NaN
8956063,Q5350751,NaN,NaN
1129041,Q128730,NaN,NaN
19773644,Q7961537,NaN,NaN
2889423,Q2920720,NaN,NaN
35890925,Q6720990,NaN,NaN
23666504,Q1523152,NaN,NaN
20700852,Q2271049,NaN,NaN
32089501,Q2712836,NaN,NaN
35734905,Q1434212,NaN,NaN
11047814,Q6352529,NaN,NaN
31572654,Q12126886,NaN,NaN
3641811,Q5694831,NaN,NaN
23502201,Q3437951,NaN,NaN
12187735,Q7759497,NaN,NaN
31026271,Q6466219,NaN,NaN
11157207,Q3472181,NaN,NaN
15783261,Q39394,NaN,NaN
5204767,Q3330975,NaN,NaN
4916371,Q4334633,NaN,NaN
4410141,Q1346729,NaN,NaN
18679622,Q368899,NaN,NaN
6846153,Q5905922,NaN,NaN
12149946,Q7445485,NaN,NaN
24837110,Q7845615,NaN,NaN
34486128,Q4345133,NaN,NaN
33040230,Q7124875,NaN,NaN
5805891,Q12127540,NaN,NaN
18332362,Q7585773,NaN,NaN
9019882,Q594402,NaN,Q102754
2839369,Q1196699,NaN,NaN
20240541,Q7758474,NaN,NaN
26748099,Q3537233,NaN,NaN
12962302,Q5437231,NaN,NaN
8348610,Q4660983,NaN,NaN
16878396,Q5111349,NaN,NaN
22351997,Q2712836,NaN,NaN
8819339,Q2322181,Q12155461,Q7761105
26290945,Q7196121,NaN,NaN
19576809,Q7637494,NaN,NaN
2797638,Q1201227,Q629120,Q727895
26195967,Q5183265,NaN,NaN
27947150,Q5431870,NaN,NaN
1578168,Q741378,NaN,NaN
31121814,Q4916119,NaN,NaN
34671351,Q5310444,NaN,NaN
20754177,Q7776821,NaN,NaN
24126969,Q7159041,NaN,NaN
6708252,Q1963061,NaN,NaN
28074777,Q2712836,NaN,NaN
577663,Q282041,NaN,NaN
61061,Q1543253,NaN,NaN
30501543,Q5564689,NaN,NaN
1436649,Q2924761,NaN,NaN
31799966,Q961219,NaN,NaN
26738876,Q7070435,NaN,NaN
996094,Q4996924,NaN,NaN
32989932,Q7763579,NaN,NaN
23804144,Q3487894,NaN,NaN
502456,Q4878694,NaN,NaN
3133813,Q7251950,NaN,NaN
6842089,Q7915637,NaN,NaN
34367619,Q55642684,NaN,NaN
30768171,Q4867497,NaN,NaN
9915737,Q3210370,NaN,NaN
18203744,Q7758735,NaN,NaN
12960746,Q7739499,NaN,NaN
23687486,Q5060168,NaN,NaN
22834794,Q3400410,NaN,NaN
8164826,Q561208,NaN,NaN
21379704,Q7142698,NaN,NaN
35613510,Q3563457,NaN,NaN
26868396,Q7767356,NaN,NaN
34155645,Q7681498,NaN,NaN
747689,Q757156,NaN,NaN
23846188,Q886823,NaN,NaN
12251889,Q3503675,NaN,NaN
3383848,Q1708524,NaN,NaN
12971182,Q1512168,NaN,NaN
8202067,Q16951339,NaN,NaN
31339449,Q6958295,NaN,NaN
35750973,Q7801465,NaN,NaN
28846136,Q3204732,NaN,NaN
36258161,Q7010484,NaN,NaN
3938081,Q4743183,NaN,NaN
27550977,Q6060646,NaN,NaN
2803158,Q2712836,NaN,NaN
3108902,Q1341843,NaN,NaN
24381383,Q7021192,NaN,NaN
25223371,Q16251055,NaN,NaN
26889567,Q1782383,NaN,NaN
4024830,Q4747090,NaN,NaN
33739348,Q1564769,NaN,NaN
35107662,Q7086768,NaN,NaN
32307438,Q2075874,NaN,NaN
11091446,Q195697,NaN,NaN
5570661,Q5203522,NaN,NaN
35769813,Q7093071,NaN,NaN
15007082,Q3113934,NaN,NaN
34975699,Q5135863,NaN,NaN
36712306,Q2655470,NaN,NaN
31581082,Q192542,NaN,NaN
8454884,Q2714616,NaN,NaN
31563699,Q6963710,NaN,NaN
9736116,Q5215534,NaN,NaN
5079428,Q2822220,NaN,NaN
27900724,Q8051068,NaN,NaN
33577044,Q5416630,NaN,NaN
888336,Q1468857,Q1122127,Q590166
2012202,Q120234911,NaN,NaN
10616876,Q3419993,NaN,NaN
3202819,Q15088332,NaN,NaN
3575300,Q1348016,NaN,NaN
23558826,Q7759080,NaN,NaN
22799606,Q2665527,NaN,NaN
22808535,Q5600270,NaN,NaN
17437774,Q1547329,NaN,NaN
31917369,Q3788623,NaN,NaN
33326676,Q7457304,NaN,NaN
1156559,Q1653448,NaN,NaN
2274781,Q7824005,NaN,NaN
12799543,Q12124706,NaN,NaN
11091449,Q2332471,NaN,NaN
11718158,Q2985147,NaN,NaN
8288693,Q1772438,NaN,NaN
8866201,Q64017,Q637842,Q114771310
18162734,Q12110972,NaN,NaN
14774191,Q7847544,NaN,NaN
26564418,Q6692252,NaN,NaN
9612710,Q1199373,NaN,NaN
32199572,Q3444187,NaN,NaN
18189143,Q4004567,NaN,NaN
7122822,Q769920,Q769920,Q769920
32172995,Q6838524,NaN,NaN
14850748,Q16934734,NaN,NaN
16840772,Q6946061,NaN,NaN
32797064,Q5121100,NaN,NaN
24050247,Q6049972,NaN,NaN
31588395,Q6291083,NaN,NaN
32961843,Q7771976,NaN,NaN
13152670,Q3474698,NaN,NaN
10932642,Q340157,NaN,NaN
31348360,Q5264925,NaN,NaN
22643320,Q2223073,NaN,NaN
10332554,Q2718460,NaN,NaN
23580343,Q5628787,NaN,NaN
4476914,Q1123479,NaN,NaN
35386921,Q4729292,NaN,NaN
24305923,Q5017250,NaN,NaN
15035275,Q7733805,NaN,NaN
28330185,Q1218715,NaN,NaN
20530731,Q385015,NaN,NaN
20452163,Q4660741,NaN,NaN
8379071,Q2712836,NaN,NaN
25153225,Q5129558,NaN,NaN
34872831,Q6929899,NaN,NaN
919005,Q1191081,NaN,NaN
5664103,Q344081,NaN,NaN
24981798,Q5087875,NaN,NaN
26883586,Q7733434,NaN,NaN
14319477,Q3644567,NaN,NaN
113442,Q1197185,NaN,NaN
4829197,Q3793943,NaN,NaN
18765170,Q2961414,NaN,NaN
5818837,Q2712836,NaN,NaN
570428,Q644149,NaN,NaN
3752065,Q954949,NaN,NaN
26613350,Q7408889,NaN,NaN
2642703,Q2573044,NaN,NaN
22533220,Q1953176,NaN,NaN
17111192,Q3866789,NaN,NaN
1769282,Q498795,NaN,NaN
3213906,Q1750392,NaN,NaN
10789902,Q3520877,NaN,NaN
14840006,Q3823890,NaN,NaN
22706373,Q1475364,NaN,NaN
36548689,Q3419910,NaN,NaN
28504645,Q5349579,NaN,NaN
11639973,Q821767,NaN,NaN
32756649,Q7768416,NaN,NaN
31155634,Q6470083,NaN,NaN
9055736,Q4051378,NaN,Q4051378
31632887,Q4658526,NaN,NaN
24449669,Q1025973,NaN,NaN
8066735,Q3295111,NaN,NaN
33168359,Q2712836,NaN,NaN
20530540,Q385015,NaN,NaN
32995549,Q7743312,NaN,NaN
33602952,Q5051928,NaN,NaN
33238079,Q2648963,NaN,NaN
35531466,Q5597954,NaN,NaN
6545126,Q4126287,NaN,NaN
24704243,Q2905093,NaN,NaN
33497463,Q2712836,NaN,NaN
15062229,Q2154727,NaN,NaN
6791295,Q1647954,NaN,NaN
12248389,Q3992524,NaN,NaN
30273080,Q4816431,NaN,NaN
20377967,Q7766190,NaN,NaN
31322408,Q2815369,NaN,NaN
23666947,Q2712836,NaN,NaN
24615533,Q7042389,NaN,NaN
217824,Q1582270,NaN,NaN
28131248,Q7389511,NaN,NaN
28431520,Q2894467,NaN,NaN
15830410,Q2698874,Q2698874,Q2698874
22644096,Q7811959,NaN,NaN
5662308,Q2034354,NaN,NaN
7445296,Q5732375,NaN,NaN
20828775,Q4734595,NaN,NaN
9352329,Q3402875,NaN,NaN
3606815,Q1335267,NaN,NaN
31322562,Q1044240,NaN,NaN
26914017,Q7736709,NaN,NaN
4514489,Q2712836,NaN,NaN
8997895,Q3480796,NaN,NaN
4358039,Q3213013,NaN,NaN
34730855,Q4779839,NaN,NaN
30081969,Q426631,NaN,NaN
6174018,Q4160546,NaN,NaN
2359777,Q1144476,NaN,NaN
16179398,Q15712072,NaN,NaN
32456716,Q5226486,NaN,NaN
183847,Q1524538,NaN,NaN
24408760,Q6702904,NaN,NaN
26016836,Q4659555,NaN,NaN
19081421,Q5263974,NaN,NaN
31181334,Q12124297,NaN,NaN
15420523,Q5364809,NaN,NaN
28928151,Q4657518,NaN,NaN
33418385,Q6691353,NaN,NaN
4801210,Q7620490,NaN,NaN
35342638,Q6463383,NaN,NaN
28427287,Q15048661,NaN,NaN
11585,Q304394,NaN,NaN
7921068,Q12124801,,Q12124800
14301855,Q307620,NaN,NaN
19824573,Q2735164,NaN,NaN
20486089,Q1963843,NaN,NaN
27644217,Q6707778,NaN,NaN
31696903,Q7488760,NaN,NaN
17577908,Q7562742,NaN,NaN
9522001,Q4726188,NaN,NaN
32379313,Q5004002,NaN,NaN
28663283,Q4328797,NaN,NaN
8114232,Q3284038,NaN,NaN
12264328,Q3427164,NaN,NaN
18050522,Q4841841,NaN,NaN
35540180,Q1217879,NaN,NaN
31890421,Q3480889,NaN,NaN
19920152,Q939410,NaN,NaN
22410313,Q733059,NaN,NaN
15162195,Q2712836,NaN,NaN
23480499,Q6948185,NaN,NaN
29204234,Q2838177,NaN,NaN
12961546,Q7721192,NaN,NaN
31672356,Q5879203,NaN,NaN
35013163,Q3478431,NaN,NaN
7383750,Q3234162,NaN,NaN
10046437,Q2712836,NaN,NaN
32358293,Q901302,NaN,NaN
31995467,Q5574063,NaN,NaN
28462645,Q7774780,NaN,NaN
10408694,Q7763686,NaN,NaN
22643949,Q2316081,NaN,NaN
28702124,Q3400362,NaN,NaN
4923868,Q1961589,NaN,NaN
25254215,Q2901995,NaN,NaN
884742,Q303719,NaN,NaN
17267001,Q2529345,NaN,NaN
6735519,Q2677926,Q2677926,Q2677926
2609817,Q334169,Q334169,Q334169
9236773,Q131840,NaN,NaN
16706073,Q958257,NaN,NaN
16730206,Q5967907,NaN,NaN
1608743,Q232217,NaN,NaN
14288475,Q3836612,NaN,NaN
20466529,Q8051014,NaN,NaN
18496075,Q323592,NaN,NaN
35731568,Q4184404,NaN,NaN
3703551,Q501182,NaN,NaN
18618361,Q15052435,NaN,NaN
21980563,Q5104414,NaN,NaN
21757519,Q7751973,NaN,NaN
26210348,Q7619773,NaN,NaN
2563741,Q4729169,NaN,NaN
858143,Q5575661,NaN,NaN
27375546,Q5737167,NaN,NaN
34767469,Q5369173,NaN,NaN
13181973,Q3016858,NaN,NaN
27619765,Q5305175,NaN,NaN
1483025,Q232222,NaN,NaN
24570734,Q7729730,NaN,NaN
33355353,Q4187729,NaN,NaN
31076473,Q2070692,NaN,NaN
28173038,Q5368253,NaN,NaN
14689013,Q1769378,NaN,NaN
23111577,Q8075641,NaN,NaN
34260122,Q12124758,NaN,NaN
17246868,Q652527,NaN,NaN
3926180,Q11698804,NaN,NaN
26617962,Q11014398,NaN,NaN
3104876,Q919563,Q498434,Q1440523
2783427,Q1507635,NaN,NaN
14143919,Q12125295,NaN,NaN
21121190,Q5120682,NaN,NaN
6143584,Q3235245,NaN,NaN
12009749,Q6748469,NaN,NaN
4400405,Q1930992,NaN,NaN
19394683,Q5190402,NaN,NaN
33410954,Q11050752,NaN,NaN
35969664,Q7642754,NaN,NaN
11254528,Q3765038,NaN,NaN
31156261,Q16251388,NaN,NaN
766497,Q5882740,NaN,NaN
9879805,Q2712836,NaN,NaN
25574982,Q4880290,NaN,NaN
10151668,Q5297131,NaN,NaN
12059824,Q2669704,NaN,NaN
22112266,Q3518745,NaN,NaN
24034791,Q7990993,NaN,NaN
3237313,Q2897412,NaN,NaN
9652328,Q438272,NaN,NaN
4574509,Q462149,Q462149,NaN
9667601,Q6374497,NaN,NaN
15662922,Q6033982,NaN,NaN
4432712,Q3222801,NaN,NaN
34283526,Q5490670,NaN,NaN
11274123,Q2712836,NaN,NaN
23257408,Q6937648,NaN,NaN
12143841,Q1554665,NaN,NaN
4286886,Q2712836,NaN,NaN
4270646,Q3504582,NaN,NaN
4555463,Q570417,NaN,NaN
11128409,Q4380245,NaN,NaN
28432402,Q6417123,NaN,NaN
22139234,Q12126985,NaN,NaN
1317604,Q1140085,NaN,NaN
21761019,Q5129821,NaN,NaN
28493022,Q7747340,NaN,NaN
31156836,Q7284484,NaN,NaN
21387412,Q4702719,NaN,NaN
35326534,Q3978299,NaN,NaN
6196826,Q383854,NaN,Q383854
31316923,Q6519361,NaN,NaN
16073332,Q5189903,NaN,NaN
15105001,Q7759829,NaN,NaN
21268873,Q3224340,NaN,NaN
35856672,Q7680202,NaN,NaN
1330877,Q300393,NaN,NaN
27206044,Q3542600,NaN,NaN
8677237,Q492340,Q492340,NaN
28065604,Q3236186,NaN,NaN
34930722,Q630202,NaN,NaN
3912186,Q1647641,Q1647641,Q1647641
8677471,Q376531,NaN,NaN
30251472,Q4820498,NaN,NaN
1261355,Q1795989,NaN,NaN
3862135,Q3485321,NaN,NaN
27174635,Q7805015,NaN,NaN
2216322,Q1500944,NaN,NaN
23151276,Q7750102,NaN,NaN
8954683,Q7776594,NaN,NaN
22656902,Q7899899,NaN,NaN
24992742,Q834269,NaN,NaN
9140961,Q1539069,NaN,NaN
12578533,Q7301493,NaN,NaN
9667585,Q2743891,NaN,NaN
18305011,Q609436,NaN,NaN
2122517,Q944614,NaN,NaN
9595500,Q3794894,NaN,NaN
9016141,Q430245,Q1180884,Q370471
25147263,Q7736342,NaN,NaN
19928871,Q3354995,NaN,NaN
1555143,Q1184127,NaN,NaN
20581098,Q6746273,NaN,NaN
18823741,Q4528051,NaN,NaN
2534051,Q3110675,Q711170,
17236467,Q7880591,NaN,NaN
6150679,Q5305199,NaN,NaN
26600812,Q5316004,NaN,NaN
34084021,Q7920596,NaN,NaN
20904363,Q6480063,NaN,NaN
28066784,Q5882942,NaN,NaN
9084853,Q2422527,NaN,NaN
36102018,Q4661541,NaN,NaN
14073945,Q7171812,NaN,NaN
19205876,Q7560372,NaN,NaN
10376597,Q2712836,NaN,NaN
1329509,Q2017485,NaN,NaN
1365691,Q1035124,NaN,NaN
27798849,Q7703701,NaN,NaN
7666941,Q2712836,NaN,NaN
28857801,Q7876780,NaN,NaN
8924418,Q1089904,NaN,NaN
4280498,Q1136500,Q1136478,Q3311908
24287500,Q5249866,NaN,NaN
30048696,Q7751635,NaN,NaN
1889512,Q836551,Q836551,Q836551
679619,Q8028248,NaN,NaN
24426132,Q3853969,NaN,NaN
33522398,Q4159351,NaN,NaN
17603396,Q2134344,NaN,NaN
3010643,Q3178469,NaN,NaN
6765829,Q1647597,NaN,NaN
7057376,Q8036844,NaN,NaN
23666459,Q3822184,NaN,NaN
961429,Q2520212,NaN,NaN
5101168,Q2092528,NaN,NaN
5916068,Q5087726,NaN,NaN
15886920,Q3417830,NaN,NaN
12417229,Q5575150,NaN,NaN
22332305,Q971235,NaN,NaN
15739716,Q3230487,NaN,NaN
19400450,Q7749149,NaN,NaN
32456560,Q3460940,NaN,NaN
19559156,Q12338358,NaN,NaN
9990262,Q211722,NaN,NaN
27250874,Q3707118,NaN,NaN
13723529,Q6721549,NaN,NaN
22778278,Q476311,NaN,NaN
24659042,Q7761129,NaN,NaN
28953915,Q1444733,NaN,NaN
23198700,Q12126549,NaN,NaN
29223770,Q7719656,NaN,NaN
17356137,Q1524084,NaN,NaN
36188876,Q7155511,NaN,NaN
471370,Q467290,NaN,Q467290
35085649,Q12123968,NaN,NaN
13505007,Q734816,NaN,NaN
1270703,Q224985,NaN,NaN
2002320,Q976728,Q959853,Q1138055
25858024,Q7596764,Q7596764,Q7596764
18031237,Q4281621,NaN,NaN
12485800,Q3283847,NaN,NaN
34203225,Q6487146,NaN,NaN
30694208,Q6416970,NaN,NaN
12747734,Q33148,NaN,NaN
13078782,Q3205812,NaN,NaN
15919444,Q7739343,NaN,NaN
14942980,Q7898121,NaN,NaN
30640107,Q15220867,NaN,NaN
13137313,Q7766339,NaN,NaN
32456648,Q1196482,NaN,NaN
19200197,Q1194241,NaN,NaN
19203137,Q7737981,NaN,NaN
29475100,Q574295,NaN,NaN
25993366,Q10961745,NaN,NaN
1662573,Q80437,NaN,NaN
19406542,Q7768842,NaN,NaN
28978049,Q7727303,NaN,NaN
6060651,Q2322404,NaN,NaN
33625136,Q7738861,NaN,NaN
24253128,Q6373532,NaN,NaN
10633286,Q1609558,NaN,NaN
8303619,Q4975477,NaN,NaN
26489700,Q5263592,NaN,NaN
25398241,Q3429905,NaN,NaN
12082059,Q7600904,NaN,NaN
1515956,Q2338099,NaN,Q2338099
34841834,Q1350381,NaN,NaN
4578771,Q2281767,NaN,NaN
36244504,Q7829774,NaN,NaN
869181,Q1401797,NaN,NaN
13998321,Q7372462,NaN,NaN
1589664,Q7746491,NaN,NaN
17844049,Q1134294,NaN,NaN
12002208,Q2681840,NaN,NaN
15801310,Q7764168,NaN,NaN
19834902,Q12128487,NaN,NaN
26109999,Q1257106,NaN,NaN
23918730,Q6690864,NaN,NaN
33690412,Q6387062,NaN,NaN
5649318,Q1514643,NaN,NaN
844425,Q6321283,Q10542151,Q5225914
14108836,Q3966802,NaN,NaN
6306849,Q1100499,NaN,NaN
30658422,Q5437665,NaN,NaN
20828855,Q940786,NaN,NaN
7745290,Q10507549,NaN,Q10507549
7135168,Q2712836,NaN,NaN
27488651,Q1306377,NaN,NaN
11698878,Q966494,NaN,NaN
3772864,Q912507,NaN,NaN
27702708,Q261759,NaN,NaN
31051087,Q4106870,NaN,NaN
246556,Q1195881,NaN,NaN
844429,Q5225914,Q6321283,Q6321287
7257285,Q7204222,NaN,NaN
25901625,Q7746316,NaN,NaN
1605320,Q120105,NaN,NaN
7194312,Q5103590,NaN,NaN
7140979,Q3210994,NaN,NaN
28423334,Q7317336,NaN,NaN
4302846,Q1115677,Q4817223,NaN
9122163,Q7522733,NaN,NaN
36360176,Q2712836,NaN,NaN
15567336,Q765095,NaN,NaN
9775774,Q611081,NaN,NaN
20533716,Q2216301,NaN,NaN
5098517,Q1338266,NaN,NaN
18793244,Q1590797,NaN,NaN
27880015,Q5636911,NaN,NaN
9166193,Q6492060,NaN,NaN
17260758,Q3987976,NaN,NaN
23666661,Q3927749,NaN,NaN
26987591,Q6167669,NaN,NaN
1148228,Q1228404,NaN,NaN
13388458,Q11689629,NaN,NaN
10396708,Q7770933,NaN,NaN
2647370,Q7782714,NaN,NaN
27788234,Q7247609,NaN,NaN
31888284,Q6061132,NaN,NaN
6392129,Q3211250,NaN,NaN
30312550,Q1125308,NaN,NaN
68082,Q306791,NaN,NaN
25112246,Q3418081,NaN,NaN
2202963,Q325691,NaN,NaN
29077243,Q5123583,NaN,NaN
31332187,Q4553909,NaN,NaN
23355005,Q5464828,NaN,NaN
6135133,Q3545779,NaN,NaN
32287559,Q5036765,NaN,NaN
13318485,Q3089248,NaN,NaN
12824672,Q4876872,NaN,NaN
667372,Q102225,Q102448,Q102235
31425345,Q6310081,NaN,NaN
14688795,Q182300,NaN,NaN
27365562,Q6842631,NaN,NaN
27478999,Q7147995,NaN,NaN
31025623,Q2712836,NaN,NaN
9907172,Q727523,NaN,NaN
22269447,Q7770082,NaN,NaN
18250933,Q4127103,NaN,NaN
16918633,Q5167339,NaN,NaN
1181830,Q797834,NaN,NaN
35998368,Q4973878,NaN,NaN
13952920,Q7091900,NaN,NaN
32884821,Q4937001,NaN,NaN
9974147,Q1627914,NaN,NaN
2216810,Q853646,NaN,NaN
21408077,Q3816092,NaN,NaN
28725374,Q2712836,NaN,NaN
23438764,Q253260,NaN,NaN
1181828,Q1319963,NaN,NaN
34150988,Q4714847,NaN,NaN
35617134,Q16250961,NaN,NaN
13403138,Q7773591,NaN,NaN
1888906,Q644316,NaN,NaN
10299510,Q3125816,NaN,NaN
3068892,Q5655792,NaN,NaN
21411207,Q3837919,NaN,NaN
9994295,Q2712836,NaN,NaN
18587578,Q762077,NaN,NaN
7957738,Q7770951,NaN,NaN
32693221,Q2409232,NaN,NaN
29305561,Q1215008,NaN,NaN
638349,Q646234,NaN,NaN
6155210,Q4003806,NaN,NaN
28857969,Q728354,NaN,NaN
113436,Q620731,NaN,NaN
496299,Q2409475,NaN,NaN
35014469,Q3221717,NaN,NaN
27747924,Q4738627,NaN,NaN
16330093,Q2424215,NaN,NaN
12112868,Q8047848,NaN,NaN
34298416,Q7761512,NaN,NaN
8436417,Q6529234,NaN,NaN
8144777,Q1015807,,Q1015851
1880706,Q279057,NaN,NaN
23687601,Q3822247,NaN,NaN
1913883,Q3794929,NaN,NaN
1912693,Q1697051,NaN,NaN
8682800,Q1090788,NaN,NaN
24558087,Q3029751,NaN,NaN
13976296,Q5273476,NaN,NaN
32456604,Q1498399,NaN,NaN
28789267,Q3043300,NaN,NaN
51906,Q193066,NaN,NaN
18953471,Q269887,NaN,NaN
10085329,Q7091254,NaN,NaN
23033300,Q7197756,NaN,NaN
18921767,Q8051190,NaN,NaN
17374804,Q6407595,NaN,NaN
14143644,Q7762999,NaN,NaN
31250618,Q7195893,NaN,NaN
9994289,Q2712836,NaN,NaN
1486064,Q2712836,NaN,NaN
25817685,Q12125098,NaN,NaN
34115496,Q3823536,NaN,NaN
28789938,Q3824756,NaN,NaN
3578336,Q2620666,NaN,NaN
18082449,Q5282372,NaN,NaN
22644286,Q2075358,NaN,NaN
29413896,Q2712836,NaN,NaN
13917204,Q1720087,NaN,NaN
32550691,Q7456916,NaN,NaN
10336027,Q2633422,Q2633422,Q2633422
4190400,Q3105932,NaN,NaN
10778878,Q16923543,NaN,NaN
23066772,Q3922169,NaN,NaN
34527794,Q3375310,NaN,NaN
1353062,Q7762076,NaN,NaN
3459329,Q135399,NaN,NaN
32236445,Q8065778,NaN,NaN
24330585,Q5274483,NaN,NaN
24337402,Q2712836,NaN,NaN
9267301,Q1931393,Q2518721,Q3939711
34322643,Q6593070,NaN,NaN
163482,Q1363770,NaN,NaN
11526346,Q1392966,NaN,NaN
1192600,Q1023813,NaN,NaN
23229918,Q12124709,NaN,NaN
10109051,Q1196656,NaN,NaN
33971842,Q7508877,NaN,NaN
1822984,Q1058426,NaN,NaN
24837554,Q960909,NaN,NaN
30642218,Q7739929,NaN,NaN
20937105,Q3226141,NaN,NaN
31156455,Q7901586,NaN,NaN
32577114,Q2712836,NaN,NaN
27759069,Q7753097,NaN,NaN
25564825,Q2412650,NaN,NaN
8743877,Q1083253,NaN,NaN
11451426,Q6465437,NaN,NaN
35484619,Q5099594,NaN,NaN
3674330,Q4665208,NaN,NaN
29155235,Q6675701,NaN,NaN
20121408,Q2604678,NaN,NaN
34042752,Q4657376,NaN,NaN
4845326,Q2397061,NaN,NaN
31165215,Q4899999,NaN,NaN
19118673,Q3823193,NaN,NaN
30889184,Q267421,NaN,NaN
9281017,Q4921760,NaN,NaN
14020694,Q5558465,NaN,NaN
6169108,Q1589265,NaN,NaN
30249792,Q2459233,NaN,Q2459233
2116395,Q4517763,NaN,NaN
19286321,Q7137490,NaN,NaN
7357205,Q2379797,NaN,NaN
17538824,Q7748878,Q7748878,NaN
15461110,Q1621102,NaN,NaN
20601522,Q1613559,NaN,NaN
29823483,Q7312770,NaN,NaN
31003266,Q2712836,NaN,NaN
31197345,Q4903747,NaN,NaN
31299684,Q2712836,NaN,NaN
9573565,Q7300206,NaN,NaN
4718783,Q946157,NaN,Q1003092
18097901,Q7093143,NaN,NaN
30581608,Q6720898,NaN,NaN
30655280,Q5706769,NaN,NaN
17623319,Q3850701,NaN,NaN
20157657,Q4672593,NaN,NaN
24487714,Q3110266,NaN,NaN
28342415,Q2712836,NaN,NaN
28492689,Q5285267,NaN,NaN
18192517,Q4389839,NaN,NaN
7874798,Q7774785,NaN,NaN
5375510,Q384204,NaN,NaN
17284460,Q939163,NaN,NaN
23392397,Q7121489,NaN,NaN
20814999,Q2712836,NaN,NaN
2207640,Q785072,NaN,NaN
9351929,Q3523320,NaN,NaN
181471,Q940321,NaN,NaN
32813130,Q3990862,NaN,NaN
31153724,Q106797674,NaN,NaN
168483,Q1304397,NaN,NaN
10117636,Q3472084,NaN,NaN
6879143,Q2712836,NaN,NaN
27411219,Q2376591,NaN,NaN
22837750,Q1192504,NaN,NaN
205512,Q24980,Q24953,NaN
9311405,Q7161525,NaN,NaN
11080148,Q2220242,NaN,NaN
36291706,Q1879454,NaN,NaN
4181793,Q491386,NaN,NaN
6011641,Q742998,NaN,NaN
13174839,Q569081,NaN,NaN
3751746,Q559893,NaN,NaN
35633531,Q3598065,NaN,NaN
24225824,Q6503632,NaN,NaN
31887851,Q82374,NaN,NaN
31228502,Q869429,NaN,NaN
31321663,Q7764205,NaN,NaN
7354368,Q5467025,NaN,NaN
10594712,Q3820137,NaN,NaN
34039816,Q4660860,NaN,NaN
55325,Q222018,NaN,NaN
24166341,Q736704,NaN,NaN
4964205,Q1154751,Q608079,Q1294193
36057867,Q4831788,NaN,NaN
29157121,Q4966118,NaN,NaN
14511291,Q7719126,NaN,NaN
26015767,Q7646610,NaN,NaN
10771975,Q6403183,NaN,NaN
24479873,Q8023921,NaN,NaN
11172607,Q944205,NaN,NaN
25328344,Q805111,NaN,NaN
26198015,Q7316632,NaN,NaN
9062834,Q5285109,NaN,NaN
13850308,Q7776714,NaN,NaN
9850876,Q8025669,NaN,NaN
35743652,Q7730684,NaN,NaN
1170181,Q1148491,NaN,NaN
22759895,Q4853275,NaN,NaN
29498341,Q14948571,NaN,NaN
15485299,Q7475950,NaN,NaN
36821133,Q4038964,NaN,NaN
10690553,Q826451,Q1167432,NaN
13506326,Q5639494,NaN,NaN
27719575,Q6797247,NaN,NaN
34782933,Q2712836,NaN,NaN
5243087,Q1554659,NaN,NaN
10028549,Q5527896,NaN,NaN
23973848,Q7742395,NaN,NaN
24290137,Q2712836,NaN,NaN
16193623,Q4660537,NaN,NaN
27901604,Q6367878,NaN,NaN
1829448,Q154249,NaN,NaN
23688125,Q4025274,NaN,NaN
26016147,Q7766820,NaN,NaN
3497076,Q3999863,NaN,NaN
326242,Q676633,NaN,NaN
2184642,Q1130297,NaN,Q1130297
10700564,Q2566305,NaN,NaN
33914585,Q7499798,NaN,NaN
22023100,Q1093088,NaN,NaN
5777052,Q1740548,NaN,NaN
6475757,Q3413565,NaN,NaN
24165256,Q4946025,NaN,NaN
31926086,Q6540278,NaN,NaN
20530291,Q7748404,NaN,NaN
9384810,Q623596,NaN,NaN
6368709,Q3679168,Q3679168,Q3679168
15354127,Q7073266,NaN,NaN
4693134,Q1691958,NaN,NaN
8113653,Q12252202,NaN,NaN
28236253,Q6838834,NaN,NaN
19259226,Q7814418,NaN,NaN
2667958,Q1146977,NaN,NaN
32883699,Q16953737,NaN,NaN
22962470,Q2712836,NaN,NaN
19949537,Q6345025,NaN,NaN
772732,Q1480747,NaN,NaN
36353137,Q3014145,NaN,NaN
26814445,Q3210402,NaN,NaN
32971500,Q7752848,NaN,NaN
19217319,Q1456054,NaN,NaN
5224,Q24815,NaN,NaN
20905737,Q1218226,NaN,NaN
13861586,Q3602721,NaN,NaN
155921,Q1430511,NaN,NaN
15340311,Q4753446,NaN,NaN
33103243,Q464891,NaN,NaN
10370838,Q862713,NaN,NaN
26735976,Q115380,NaN,NaN
5159254,Q632174,NaN,Q632174
33514359,Q7781045,NaN,NaN
6113938,Q5494199,NaN,NaN
1844967,Q1219280,NaN,NaN
25655653,Q5439581,NaN,NaN
